"client_name","adv_id","adgroup_id","ea","cat","date","cost($USD)","impression","cpm","click","ctr(%)","cpc","reach","frequency","lpv","cplpv","lpv_rate(%)","dlpv","cpdlpv","dlpv_rate(%)","atc","cp","cp_value","cp_roas"
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-08",60.54,76480,0.79,298,0.39,0.2,45809,1.67,110,0.55,36.91,33,1.83,11.07,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-09",64.06,69589,0.92,260,0.37,0.25,36740,1.89,100,0.64,38.46,45,1.42,17.31,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-10",61.27,66990,0.91,268,0.4,0.23,34555,1.94,83,0.74,30.97,49,1.25,18.28,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-11",63.92,61377,1.04,237,0.39,0.27,31789,1.93,88,0.73,37.13,55,1.16,23.21,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-12",62.49,74926,0.83,290,0.39,0.22,32991,2.27,91,0.69,31.38,78,0.8,26.9,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-13",63.76,72752,0.88,279,0.38,0.23,34798,2.09,94,0.68,33.69,59,1.08,21.15,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-14",63,67810,0.93,220,0.32,0.29,33711,2.01,59,1.07,26.82,68,0.93,30.91,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-15",62.86,79924,0.79,242,0.3,0.26,39653,2.02,66,0.95,27.27,65,0.97,26.86,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-16",62.89,66991,0.94,236,0.35,0.27,34339,1.95,74,0.85,31.36,49,1.28,20.76,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-17",63.16,65830,0.96,211,0.32,0.3,33140,1.99,70,0.9,33.18,53,1.19,25.12,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-18",61.89,69715,0.89,262,0.38,0.24,32090,2.17,74,0.84,28.24,53,1.17,20.23,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-19",65.05,78623,0.83,273,0.35,0.24,34027,2.31,94,0.69,34.43,63,1.03,23.08,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758613361713","DLPV","OTH","D2025-01-20",22.97,27399,0.84,85,0.31,0.27,19736,1.39,29,0.79,34.12,29,0.79,34.12,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","LifeTime",1984.78,2264198,0.88,8379,0.37,0.24,163342,13.86,2777,0.71,33.14,1533,1.29,18.3,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2024-12-30",61.19,72816,0.84,253,0.35,0.24,47657,1.53,75,0.82,29.64,34,1.8,13.44,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2024-12-31",93.96,100417,0.94,394,0.39,0.24,49919,2.01,120,0.78,30.46,46,2.04,11.68,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-01",93.46,115536,0.81,444,0.38,0.21,54968,2.1,149,0.63,33.56,57,1.64,12.84,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-02",98.97,122423,0.81,447,0.37,0.22,55125,2.22,128,0.77,28.64,57,1.74,12.75,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-03",93.38,112156,0.83,481,0.43,0.19,48523,2.31,152,0.61,31.6,59,1.58,12.27,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-04",97.82,113905,0.86,496,0.44,0.2,46387,2.46,170,0.58,34.27,80,1.22,16.13,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-05",95.59,112822,0.85,476,0.42,0.2,44406,2.54,160,0.6,33.61,50,1.91,10.5,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-06",95.17,109562,0.87,404,0.37,0.24,45920,2.39,146,0.65,36.14,58,1.64,14.36,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-07",93.51,101947,0.92,387,0.38,0.24,44995,2.27,141,0.66,36.43,60,1.56,15.5,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-08",90.64,111952,0.81,401,0.36,0.23,47280,2.37,146,0.62,36.41,59,1.54,14.71,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-09",94.5,115658,0.82,422,0.36,0.22,45682,2.53,161,0.59,38.15,53,1.78,12.56,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-10",93.55,100224,0.93,344,0.34,0.27,45428,2.21,131,0.71,38.08,78,1.2,22.67,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-11",93.64,104600,0.9,367,0.35,0.26,49011,2.13,130,0.72,35.42,77,1.22,20.98,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-12",94.72,110965,0.85,416,0.37,0.23,41283,2.69,144,0.66,34.62,97,0.98,23.32,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-13",94.51,105430,0.9,366,0.35,0.26,44092,2.39,127,0.74,34.7,92,1.03,25.14,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-14",93.41,98889,0.94,358,0.36,0.26,42276,2.34,112,0.83,31.28,88,1.06,24.58,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-15",93.81,109898,0.85,342,0.31,0.27,45818,2.4,100,0.94,29.24,82,1.14,23.98,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-16",94.5,94165,1,358,0.38,0.26,40020,2.35,108,0.88,30.17,92,1.03,25.7,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-17",95.49,95238,1,326,0.34,0.29,41566,2.29,94,1.02,28.83,87,1.1,26.69,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-18",91.45,98676,0.93,332,0.34,0.28,39141,2.52,107,0.85,32.23,99,0.92,29.82,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-19",96.71,115873,0.83,431,0.37,0.22,43458,2.67,128,0.76,29.7,96,1.01,22.27,0,0,0,0
"Emirates","ADV6994390460831678466","OTH1818758610491394","DLPV","OTH","D2025-01-20",34.8,41046,0.85,134,0.33,0.26,28184,1.46,48,0.73,35.82,32,1.09,23.88,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","LifeTime",5446.77,1658249,3.28,16220,0.98,0.34,470876,3.52,8500,0.64,52.4,1998,2.73,12.32,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-06",113.58,35953,3.16,441,1.23,0.26,30470,1.18,221,0.51,50.11,34,3.34,7.71,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-07",388.75,113306,3.43,1414,1.25,0.27,89582,1.26,720,0.54,50.92,121,3.21,8.56,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-08",387.07,142535,2.72,1179,0.83,0.33,116783,1.22,596,0.65,50.55,121,3.2,10.26,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-09",385.23,117032,3.29,1100,0.94,0.35,91011,1.29,581,0.66,52.82,122,3.16,11.09,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-10",312.45,91470,3.42,931,1.02,0.34,72125,1.27,464,0.67,49.84,118,2.65,12.67,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-11",278.24,83293,3.34,897,1.08,0.31,63580,1.31,501,0.56,55.85,124,2.24,13.82,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-12",325.04,101274,3.21,956,0.94,0.34,75206,1.35,527,0.62,55.13,136,2.39,14.23,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-13",317.63,98138,3.24,845,0.86,0.38,76016,1.29,450,0.71,53.25,149,2.13,17.63,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-14",337.16,105034,3.21,948,0.9,0.36,80101,1.31,471,0.72,49.68,141,2.39,14.87,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-15",333.45,100039,3.33,922,0.92,0.36,75907,1.32,478,0.7,51.84,129,2.58,13.99,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-16",412.64,124122,3.32,1068,0.86,0.39,92564,1.34,553,0.75,51.78,170,2.43,15.92,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-17",451.81,131055,3.45,1232,0.94,0.37,97799,1.34,638,0.71,51.79,151,2.99,12.26,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-18",367.48,100675,3.65,1143,1.14,0.32,75857,1.33,611,0.6,53.46,136,2.7,11.9,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-19",454.93,141732,3.21,1391,0.98,0.33,102723,1.38,757,0.6,54.42,173,2.63,12.44,0,0,0,0
"Emirates","ADV7034388030886658049","CTRL1818861731240017","LPV","CTRL","D2025-01-20",432.43,128115,3.38,1271,0.99,0.34,98321,1.3,683,0.63,53.74,152,2.84,11.96,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","LifeTime",4800.66,1965770,2.44,11067,0.56,0.43,434460,4.52,4572,1.05,41.31,2638,1.82,23.84,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-06",109.12,42723,2.55,182,0.43,0.6,41848,1.02,84,1.3,46.15,26,4.2,14.29,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-07",388.75,135187,2.88,733,0.54,0.53,109988,1.23,317,1.23,43.25,111,3.5,15.14,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-08",388.75,133333,2.92,788,0.59,0.49,111045,1.2,379,1.03,48.1,122,3.19,15.48,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-09",388.75,148215,2.62,905,0.61,0.43,118724,1.25,379,1.03,41.88,153,2.54,16.91,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-10",312.17,125584,2.49,763,0.61,0.41,97244,1.29,306,1.02,40.1,181,1.72,23.72,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-11",278.46,118607,2.35,639,0.54,0.44,89341,1.33,244,1.14,38.18,171,1.63,26.76,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-12",355.89,151826,2.34,923,0.61,0.39,106232,1.43,398,0.89,43.12,244,1.46,26.44,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-13",325.91,133893,2.43,737,0.55,0.44,100994,1.33,320,1.02,43.42,200,1.63,27.14,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-14",343.64,143039,2.4,791,0.55,0.43,108092,1.32,304,1.13,38.43,226,1.52,28.57,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-15",313.83,135288,2.32,765,0.57,0.41,99249,1.36,270,1.16,35.29,206,1.52,26.93,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-16",280,120006,2.33,667,0.56,0.42,88311,1.36,253,1.11,37.93,155,1.81,23.24,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-17",279.19,114364,2.44,597,0.52,0.47,83781,1.37,237,1.18,39.7,163,1.71,27.3,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-18",278.54,118191,2.36,669,0.57,0.42,81994,1.44,263,1.06,39.31,165,1.69,24.66,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-19",375.2,168116,2.23,993,0.59,0.38,112608,1.49,418,0.9,42.09,306,1.23,30.82,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862326984817","DLPV","TEST","D2025-01-20",303.84,142516,2.13,728,0.51,0.42,108596,1.31,315,0.96,43.27,194,1.57,26.65,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","LifeTime",4807.25,1985502,2.42,12004,0.6,0.4,462403,4.29,4548,1.06,37.89,2839,1.69,23.65,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-06",138,57137,2.42,388,0.68,0.36,56973,1,154,0.9,39.69,49,2.82,12.63,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-07",388.75,143582,2.71,928,0.65,0.42,119569,1.2,374,1.04,40.3,124,3.14,13.36,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-08",388.75,140496,2.77,905,0.64,0.43,122419,1.15,347,1.12,38.34,126,3.09,13.92,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-09",385.9,149886,2.57,931,0.62,0.41,128231,1.17,349,1.11,37.49,146,2.64,15.68,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-10",286,113416,2.52,750,0.66,0.38,91753,1.24,281,1.02,37.47,176,1.63,23.47,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-11",278.6,117539,2.37,735,0.63,0.38,92336,1.27,274,1.02,37.28,212,1.31,28.84,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-12",342.16,149692,2.29,979,0.65,0.35,114280,1.31,418,0.82,42.7,246,1.39,25.13,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-13",348.04,149525,2.33,873,0.58,0.4,121551,1.23,347,1,39.75,256,1.36,29.32,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-14",306.75,132731,2.31,732,0.55,0.42,107056,1.24,283,1.08,38.66,199,1.54,27.19,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-15",341.77,149206,2.29,852,0.57,0.4,118865,1.26,294,1.16,34.51,232,1.47,27.23,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-16",280.61,119932,2.34,695,0.58,0.4,94742,1.27,243,1.15,34.96,195,1.44,28.06,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-17",279.51,115845,2.41,719,0.62,0.39,91978,1.26,252,1.11,35.05,206,1.36,28.65,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-18",278.16,117296,2.37,686,0.58,0.41,87938,1.33,231,1.2,33.67,188,1.48,27.41,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-19",335.48,149665,2.24,874,0.58,0.38,112062,1.34,337,1,38.56,218,1.54,24.94,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862229900289","DLPV","TEST","D2025-01-20",346.36,143032,2.42,769,0.54,0.45,113781,1.26,303,1.14,39.4,227,1.53,29.52,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","LifeTime",4747.54,2003399,2.37,11952,0.6,0.4,492554,4.07,4519,1.05,37.81,3087,1.54,25.83,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-06",126.18,55245,2.28,310,0.56,0.41,54691,1.01,120,1.05,38.71,51,2.47,16.45,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-07",388.75,147836,2.63,917,0.62,0.42,128034,1.15,383,1.02,41.77,131,2.97,14.29,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-08",388.75,141950,2.74,924,0.65,0.42,121938,1.16,377,1.03,40.8,150,2.59,16.23,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-09",377.7,150721,2.51,934,0.62,0.4,124179,1.21,355,1.06,38.01,179,2.11,19.16,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-10",306.52,130475,2.35,776,0.59,0.4,108246,1.21,263,1.17,33.89,226,1.36,29.12,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-11",278.1,124275,2.24,775,0.62,0.36,100468,1.24,284,0.98,36.65,234,1.19,30.19,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-12",340.65,149827,2.27,975,0.65,0.35,117521,1.27,367,0.93,37.64,260,1.31,26.67,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-13",337.71,139693,2.42,827,0.59,0.41,112924,1.24,332,1.02,40.15,255,1.32,30.83,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-14",320.94,134609,2.38,813,0.6,0.39,110351,1.22,276,1.16,33.95,241,1.33,29.64,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-15",331.32,145009,2.28,841,0.58,0.39,114140,1.27,282,1.17,33.53,251,1.32,29.85,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-16",288.96,123292,2.34,698,0.57,0.41,97484,1.26,262,1.1,37.54,216,1.34,30.95,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-17",279.21,115661,2.41,670,0.58,0.42,91540,1.26,265,1.05,39.55,203,1.38,30.3,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-18",278.21,117224,2.37,660,0.56,0.42,90863,1.29,250,1.11,37.88,238,1.17,36.06,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-19",319.88,145600,2.2,851,0.58,0.38,110373,1.32,320,1,37.6,228,1.4,26.79,0,0,0,0
"Emirates","ADV7034388030886658049","TEST1818862146795601","DLPV","TEST","D2025-01-20",307.87,148419,2.07,784,0.53,0.39,120917,1.23,301,1.02,38.39,206,1.49,26.28,0,0,0,0
